,set,artist,artist,track,track,track,track,track,track
132041,training,21634,3,2016-02-08 19:15:57,Folk,[103],0,935,812
132042,training,21634,3,2016-02-08 19:15:57,Folk,[103],1,806,713
132045,training,21634,3,2016-02-08 19:16:00,Folk,[103],4,922,781
132117,test,21644,0,2016-02-10 09:36:07,Hip-Hop,[21],3,2420,2050
132118,training,21645,0,2016-02-10 09:36:07,Hip-Hop,[21],6,3866,3149
132122,training,21648,0,2016-02-10 04:41:59,Pop,"[10, 362]",13,5856,5258
132134,training,19696,21,2016-02-10 03:48:33,Electronic,"[240, 297]",5,5008,4162
132138,training,19696,21,2016-02-10 04:03:22,Electronic,"[240, 297]",7,5241,4623
132139,training,11103,12,2016-02-10 13:20:00,International,[118],1,1165,920
132140,training,11103,12,2016-02-10 13:20:00,International,[118],2,3903,630
132141,training,11103,12,2016-02-10 13:20:02,International,[118],1,1089,875
132142,training,11103,12,2016-02-10 13:20:03,International,[118],1,5296,4842
132171,test,21655,2,2016-02-11 06:52:16,Rock,[109],1,3884,3550
132272,training,21677,1,2016-02-13 13:09:32,Experimental,"[38, 224, 247]",2,1974,1661
132310,validation,20475,56,2016-02-14 18:02:41,Instrumental,[1235],50,19074,10332
132420,training,19696,21,2016-02-15 07:35:48,Electronic,"[240, 297]",11,6146,5409
132424,training,21688,0,2016-02-15 17:01:14,Experimental,"[32, 38, 125]",0,972,926
132434,training,21697,0,2016-02-15 17:01:24,Experimental,"[32, 38, 125]",2,1068,987
132436,training,21699,0,2016-02-15 17:01:25,Experimental,"[32, 38, 125]",2,1706,1546
132448,test,21691,29,2016-02-15 17:10:03,Electronic,"[42, 182, 236]",11,6070,5197
132449,validation,21701,0,2016-02-15 18:39:14,Folk,[103],0,1121,928
132453,validation,21701,0,2016-02-15 18:39:18,Folk,[103],3,880,740
132454,validation,21701,0,2016-02-15 18:39:19,Folk,[103],1,888,800
132455,validation,21701,0,2016-02-15 18:39:20,Folk,[103],2,1197,1082
132456,validation,21701,0,2016-02-15 18:39:22,Folk,[103],8,4039,3287
132561,training,21707,0,2016-02-17 09:52:10,Instrumental,[18],1,2092,1874
132566,training,21714,1,2016-02-17 09:52:14,Instrumental,[18],0,2877,2572
132567,training,13228,10,2016-02-17 09:52:15,Instrumental,[18],2,2443,2110
132568,training,13325,11,2016-02-17 09:52:16,Instrumental,[18],3,7828,3182
132589,validation,21725,0,2016-02-18 12:48:52,Experimental,"[38, 250]",0,1003,938
132675,training,19799,12,2016-02-19 14:16:24,Instrumental,"[18, 1235]",0,2255,2063
132677,training,19799,12,2016-02-19 14:18:19,Instrumental,"[18, 1235]",0,1916,1759
132678,training,19799,12,2016-02-19 14:19:01,Instrumental,"[18, 1235]",0,3364,3124
132679,training,19799,12,2016-02-19 14:19:31,Instrumental,"[18, 1235]",0,2935,2574
132773,training,16727,2,2016-02-21 16:22:30,Electronic,"[15, 240, 297]",8,5755,5071
132774,training,16727,2,2016-02-22 02:22:58,Electronic,"[15, 240, 297]",2,6652,5723
132775,training,16727,2,2016-02-22 02:23:23,Electronic,"[15, 240, 297]",2,9008,8264
132778,training,12953,9,2016-02-22 14:58:29,Pop,[76],0,1159,1002
132779,training,12953,9,2016-02-22 14:59:01,Pop,[76],0,1220,1091
132781,training,12953,9,2016-02-22 15:00:10,Pop,[76],0,772,669
132784,training,12953,9,2016-02-22 15:00:31,Pop,[76],1,751,573
132786,training,12953,9,2016-02-22 15:00:57,Pop,[76],0,761,677
132787,training,12953,9,2016-02-22 15:01:06,Pop,[76],0,696,603
132788,training,12953,9,2016-02-22 15:01:15,Pop,[76],0,739,678
132789,training,12953,9,2016-02-22 15:01:44,Pop,[76],0,614,571
132790,training,12953,9,2016-02-22 15:01:54,Pop,[76],0,1223,1120
132791,training,12953,9,2016-02-22 15:02:15,Pop,[76],1,1080,964
132792,training,12953,9,2016-02-22 15:02:58,Pop,[76],1,1475,1334
132793,training,12953,9,2016-02-22 15:03:03,Pop,[76],0,1234,1134
132794,training,12953,9,2016-02-22 15:09:49,Pop,[76],0,1889,1750
132795,training,12953,9,2016-02-22 15:09:51,Pop,[76],0,2556,2388
132914,training,21754,2,2016-02-24 12:16:45,Rock,[26],1,4031,2988
132954,training,21462,2,2016-02-24 17:59:50,Hip-Hop,"[21, 539]",2,1791,1454
132961,training,21462,2,2016-02-24 17:59:58,Hip-Hop,"[21, 539]",1,1908,1429
132962,training,21462,2,2016-02-24 18:00:00,Hip-Hop,"[21, 539]",1,1575,1333
132963,training,21462,2,2016-02-24 18:00:00,Hip-Hop,"[21, 539]",1,2741,2457
132964,training,21462,2,2016-02-24 18:00:02,Hip-Hop,"[21, 539]",1,3994,3571
132965,training,21462,2,2016-02-24 18:00:02,Hip-Hop,"[21, 539]",1,6625,5941
133015,training,20146,17,2016-02-25 11:51:53,Electronic,"[42, 468]",1,5430,4005
133016,training,20146,17,2016-02-25 11:51:55,Electronic,"[42, 468]",1,7166,5161
133019,training,20146,17,2016-02-25 11:51:58,Electronic,"[42, 468]",4,6356,4883
133020,training,20146,17,2016-02-25 11:51:58,Electronic,"[42, 468]",2,5863,4657
133022,training,20146,17,2016-02-25 11:52:01,Electronic,"[42, 468]",3,5858,4500
133023,training,20146,17,2016-02-25 11:52:02,Electronic,"[42, 468]",5,5917,4504
133024,training,20146,17,2016-02-25 11:52:03,Electronic,"[42, 468]",2,5611,4402
133025,training,20146,17,2016-02-25 11:52:04,Electronic,"[42, 468]",5,9412,7236
133026,training,20146,17,2016-02-25 11:52:05,Electronic,"[42, 468]",3,8877,7280
133027,training,20146,17,2016-02-25 11:52:06,Electronic,"[42, 468]",5,10994,8905
133028,training,20146,17,2016-02-25 11:52:07,Electronic,"[42, 468]",6,16064,13058
133029,training,20146,17,2016-02-25 11:52:08,Electronic,"[42, 468]",5,28635,23670
133100,validation,20475,56,2016-02-26 14:34:44,Instrumental,[1235],44,14852,10720
133102,test,19472,13,2016-02-27 02:13:53,Instrumental,[1235],0,2196,1903
133272,training,21772,4,2016-02-28 20:52:26,Rock,"[12, 26]",8,10891,8634
133273,training,21772,4,2016-02-28 20:52:28,Rock,"[12, 26]",3,7713,6134
133274,training,21772,4,2016-02-28 20:52:28,Rock,"[12, 26]",2,3489,2849
133275,training,21772,4,2016-02-28 20:52:29,Rock,"[12, 26]",2,3142,2519
133276,training,21772,4,2016-02-28 20:52:30,Rock,"[12, 26]",3,4164,3683
133293,training,16194,1,2016-02-29 09:47:54,Experimental,"[1, 30, 38, 41, 247]",1,3227,3039
133294,training,14843,1,2016-02-29 09:47:54,Experimental,"[1, 30, 38, 41, 247]",4,1934,1820
133332,training,7617,3,2016-02-29 09:48:38,Experimental,"[1, 30, 38, 41, 247]",0,1572,1372
133333,training,21798,0,2016-02-29 09:48:39,Experimental,"[1, 30, 38, 41, 247]",1,2247,1935
133431,validation,21803,25,2016-03-01 13:28:30,Instrumental,"[18, 1235]",3,5234,4600
133432,validation,21803,25,2016-03-01 13:28:32,Instrumental,"[18, 1235]",5,4775,4359
133433,validation,21803,25,2016-03-01 13:28:33,Instrumental,"[18, 1235]",0,4431,4003
133434,validation,21803,25,2016-03-01 13:28:34,Instrumental,"[18, 1235]",4,3939,3410
133435,validation,21803,25,2016-03-01 13:28:35,Instrumental,"[18, 1235]",6,3955,3324
133436,validation,21803,25,2016-03-01 13:28:37,Instrumental,"[18, 1235]",2,5376,4904
133437,validation,21803,25,2016-03-01 13:28:38,Instrumental,"[18, 1235]",3,4183,3628
133438,validation,21803,25,2016-03-01 13:28:39,Instrumental,"[18, 1235]",5,4252,3613
133439,validation,21803,25,2016-03-01 13:28:40,Instrumental,"[18, 1235]",2,5206,4711
133440,validation,21803,25,2016-03-01 13:28:42,Instrumental,"[18, 1235]",3,6025,5443
133441,validation,21803,25,2016-03-01 13:44:40,Instrumental,"[18, 1235]",1,4529,4083
133442,validation,21803,25,2016-03-01 13:44:42,Instrumental,"[18, 1235]",0,3106,2497
133443,validation,21803,25,2016-03-01 13:44:44,Instrumental,"[18, 1235]",1,3399,2879
133444,validation,21803,25,2016-03-01 13:44:44,Instrumental,"[18, 1235]",2,4505,4156
133445,validation,21803,25,2016-03-01 13:44:46,Instrumental,"[18, 1235]",3,3665,3254
133446,validation,21803,25,2016-03-01 13:44:48,Instrumental,"[18, 1235]",0,3245,2920
133447,validation,21803,25,2016-03-01 13:44:48,Instrumental,"[18, 1235]",2,3800,3290
133448,validation,21803,25,2016-03-01 13:44:50,Instrumental,"[18, 1235]",0,3407,3062
133449,validation,21803,25,2016-03-01 13:44:50,Instrumental,"[18, 1235]",4,3365,2701
133450,validation,21803,25,2016-03-01 13:44:52,Instrumental,"[18, 1235]",1,5352,4754
133451,validation,21803,25,2016-03-01 13:44:54,Instrumental,"[18, 1235]",6,6407,5813
133452,validation,21803,25,2016-03-01 13:44:54,Instrumental,"[18, 1235]",1,3813,3352
133453,validation,21803,25,2016-03-01 13:44:56,Instrumental,"[18, 1235]",2,4737,4283
133454,validation,21803,25,2016-03-01 13:44:57,Instrumental,"[18, 1235]",3,4100,3714
133455,validation,21803,25,2016-03-01 13:44:58,Instrumental,"[18, 1235]",5,4857,4251
133456,validation,21803,25,2016-03-01 13:44:59,Instrumental,"[18, 1235]",0,4901,4284
133457,validation,21803,25,2016-03-01 13:45:01,Instrumental,"[18, 1235]",1,5878,5454
133459,validation,21803,25,2016-03-01 13:45:04,Instrumental,"[18, 1235]",6,6606,5921
133479,training,21806,4,2016-03-01 15:28:37,Rock,"[25, 71, 89]",0,3388,3215
133535,training,21616,213,2016-03-02 15:52:12,Instrumental,"[18, 107, 1235]",7,4873,4130
133537,training,21616,213,2016-03-02 15:52:13,Instrumental,"[18, 107, 1235]",1,3483,2792
133538,training,21616,213,2016-03-02 15:52:15,Instrumental,"[18, 107, 1235]",2,3455,2855
133544,training,21616,213,2016-03-02 15:52:21,Instrumental,"[18, 107, 1235]",1,3549,3202
133545,training,21616,213,2016-03-02 15:52:22,Instrumental,"[18, 107, 1235]",3,4275,3483
133546,training,21616,213,2016-03-02 15:52:24,Instrumental,"[18, 107, 1235]",2,3828,3218
133551,training,21616,213,2016-03-02 15:52:28,Instrumental,"[18, 107, 1235]",5,9770,8465
133553,training,21616,213,2016-03-02 15:52:30,Instrumental,"[18, 107, 1235]",6,4956,3633
133560,training,21616,213,2016-03-02 15:52:38,Instrumental,"[18, 107, 1235]",2,6548,5770
133561,training,21616,213,2016-03-02 15:52:38,Instrumental,"[18, 107, 1235]",3,3519,2977
133562,training,21616,213,2016-03-02 15:52:40,Instrumental,"[18, 107, 1235]",4,5616,4947
133563,training,21616,213,2016-03-02 15:52:41,Instrumental,"[18, 107, 1235]",2,5724,4944
133564,training,21616,213,2016-03-02 15:52:42,Instrumental,"[18, 107, 1235]",9,5318,4569
133567,training,21616,213,2016-03-02 15:52:46,Instrumental,"[18, 107, 1235]",7,9475,8028
133571,training,21616,213,2016-03-02 15:52:51,Instrumental,"[18, 107, 1235]",3,10130,9172
133572,training,21616,213,2016-03-02 15:52:52,Instrumental,"[18, 107, 1235]",5,12836,11606
133573,training,21616,213,2016-03-02 15:52:53,Instrumental,"[18, 107, 1235]",3,9734,8269
133574,training,21616,213,2016-03-02 15:52:54,Instrumental,"[18, 107, 1235]",11,14843,12915
133576,training,21616,213,2016-03-02 15:52:57,Instrumental,"[18, 107, 1235]",4,14233,13276
133579,training,21616,213,2016-03-02 15:53:00,Instrumental,"[18, 107, 1235]",13,20623,18927
133580,training,21616,213,2016-03-02 15:53:01,Instrumental,"[18, 107, 1235]",7,27087,24742
133632,training,21812,0,2016-03-03 15:22:28,Rock,"[27, 111]",1,4850,4489
133638,training,21814,0,2016-03-03 16:27:30,Folk,[17],2,1428,1169
133639,training,21814,0,2016-03-03 16:27:31,Folk,[17],1,923,772
133681,test,19472,13,2016-03-04 15:41:52,Instrumental,[1235],1,3110,2792
133729,training,8781,8,2016-03-05 10:11:15,Rock,"[12, 58, 314]",4,5833,1890
133731,training,8781,8,2016-03-05 10:11:18,Rock,"[12, 58, 314]",3,3601,2790
133770,training,19268,6,2016-03-06 02:45:24,Experimental,[32],0,1513,1445
133772,test,19770,1,2016-03-05 23:55:41,Rock,[25],2,2836,2390
133780,validation,19822,4,2016-03-06 12:44:48,Folk,[103],4,1924,1505
133781,validation,19822,4,2016-03-06 12:44:50,Folk,[103],5,2732,2428
133788,training,11346,4,2016-03-06 15:05:32,Folk,"[17, 103]",0,1466,1210
133793,training,11346,4,2016-03-06 15:05:39,Folk,"[17, 103]",2,819,690
133798,training,11346,4,2016-03-06 15:05:45,Folk,"[17, 103]",0,803,678
133802,training,11346,4,2016-03-06 15:05:50,Folk,"[17, 103]",0,4894,4621
133803,training,11346,4,2016-03-06 15:05:51,Folk,"[17, 103]",0,1936,1813
133833,training,21843,0,2016-03-08 01:11:44,Rock,"[26, 66, 89]",2,5444,1955
133835,training,21844,7,2016-03-08 14:02:20,International,[86],1,2334,2049
133836,training,21844,7,2016-03-08 14:02:21,International,[86],6,2135,1799
133837,training,21844,7,2016-03-08 14:02:22,International,[86],2,2177,1863
133838,training,21844,7,2016-03-08 14:02:24,International,[86],4,4102,3757
133916,training,21851,0,2016-03-10 11:51:25,Experimental,[32],2,1599,1396
133942,training,21597,2,2016-03-10 21:16:08,Instrumental,[1235],1,2142,1925
133943,training,21597,2,2016-03-10 21:16:09,Instrumental,[1235],2,2169,1872
133967,training,21858,16,2016-03-11 13:33:45,Instrumental,"[18, 1235]",16,6573,5397
133968,training,21858,16,2016-03-11 13:33:47,Instrumental,"[18, 1235]",8,6981,5535
133969,training,21858,16,2016-03-11 13:33:49,Instrumental,"[18, 1235]",8,6665,5696
133970,training,21858,16,2016-03-11 08:33:49,Instrumental,"[18, 1235]",7,4809,3960
133971,training,21858,16,2016-03-11 13:33:50,Instrumental,"[18, 1235]",17,7467,5876
133972,training,21858,16,2016-03-11 13:33:51,Instrumental,"[18, 1235]",4,5593,4790
133973,training,21858,16,2016-03-11 13:33:52,Instrumental,"[18, 1235]",14,8226,6736
133974,training,21858,16,2016-03-11 13:33:53,Instrumental,"[18, 1235]",11,8510,7359
133975,training,21858,16,2016-03-11 13:33:54,Instrumental,"[18, 1235]",21,9994,7168
133976,training,21858,16,2016-03-11 13:33:55,Instrumental,"[18, 1235]",13,8218,6993
133977,training,21858,16,2016-03-11 13:33:57,Instrumental,"[18, 1235]",10,8751,7253
133978,training,21858,16,2016-03-11 13:33:57,Instrumental,"[18, 1235]",22,14166,8815
134034,training,17145,6,2016-03-14 12:30:09,Rock,"[27, 66]",1,2604,2304
134052,training,13262,788,2016-03-14 12:58:07,Electronic,"[15, 182, 296]",3,6677,5823
134053,training,13262,788,2016-03-14 12:58:08,Electronic,"[15, 182, 296]",4,6769,5926
134054,training,13262,788,2016-03-14 12:58:10,Electronic,"[15, 182, 296]",7,8721,6942
134073,training,21863,0,2016-03-15 12:13:24,Folk,[17],0,1204,975
134077,training,21863,0,2016-03-15 12:13:28,Folk,[17],0,1633,1439
134084,training,21863,0,2016-03-15 12:20:13,Folk,[17],0,1570,1424
134094,training,21867,0,2016-03-16 07:02:42,Experimental,[32],0,1539,1244
134359,training,17198,22,2016-03-21 11:11:18,Electronic,"[236, 495]",2,6980,6708
134384,training,19498,511,2016-03-21 15:03:03,Pop,[10],14,13261,11545
134385,training,19498,511,2016-03-21 15:03:09,Pop,[10],31,18352,13825
134388,training,19498,511,2016-03-21 15:03:27,Pop,[10],7,17461,16227
134389,training,19498,511,2016-03-21 15:03:30,Pop,[10],15,14290,12047
134443,validation,21803,25,2016-03-22 12:45:33,Instrumental,"[18, 107, 1235]",3,4908,4375
134444,validation,21803,25,2016-03-22 12:49:13,Instrumental,"[18, 107, 1235]",6,7233,6652
134445,validation,21803,25,2016-03-22 12:52:02,Instrumental,"[18, 107, 1235]",4,8354,7262
134446,training,21886,1,2016-03-22 12:53:09,Electronic,"[181, 182, 184]",6,5797,4620
134447,training,21886,1,2016-03-22 12:53:11,Electronic,"[181, 182, 184]",2,6839,6017
134448,training,21886,1,2016-03-22 12:53:11,Electronic,"[181, 182, 184]",6,8218,6879
134449,validation,21803,25,2016-03-22 12:55:05,Instrumental,"[18, 107, 1235]",3,5589,5001
134452,validation,21803,25,2016-03-22 13:05:56,Instrumental,"[18, 107, 1235]",6,8056,7008
134453,validation,21803,25,2016-03-22 13:08:09,Instrumental,"[18, 107, 1235]",7,8340,7240
134454,validation,21803,25,2016-03-22 13:10:24,Instrumental,"[18, 107, 1235]",7,8148,7110
134455,validation,21803,25,2016-03-22 13:12:48,Instrumental,"[18, 107, 1235]",3,7341,6738
134486,test,19472,13,2016-03-22 12:30:42,Pop,[10],0,2672,2442
134509,training,21888,3,2016-03-22 18:18:27,Hip-Hop,[21],3,2104,1655
134510,training,21888,3,2016-03-22 18:18:27,Hip-Hop,[21],2,2705,2205
134580,training,20760,188,2016-03-23 17:26:01,Instrumental,"[18, 107]",9,9230,7933
134586,training,20760,188,2016-03-23 13:26:07,Instrumental,"[18, 107]",20,23079,18907
134594,training,21895,0,2016-03-24 16:40:44,Rock,[58],2,2948,2490
134610,training,21888,3,2016-03-24 23:57:13,Hip-Hop,[21],4,4636,3957
134631,training,15412,20,2016-03-25 20:26:38,Experimental,[38],0,1105,881
134643,training,19268,6,2016-03-27 14:50:02,Experimental,[32],0,2605,2535
134790,test,18834,40,2016-03-31 17:55:10,Instrumental,"[267, 1235]",6,5453,4496
134791,test,18834,40,2016-03-31 17:55:12,Instrumental,"[267, 1235]",3,5775,4530
134792,test,18834,40,2016-03-31 17:55:12,Instrumental,"[267, 1235]",7,8103,6369
134793,test,18834,40,2016-03-31 17:55:14,Instrumental,"[267, 1235]",10,8442,6655
134794,test,18834,40,2016-03-31 17:55:15,Instrumental,"[267, 1235]",1,6704,5732
134795,test,18834,40,2016-03-31 17:55:16,Instrumental,"[267, 1235]",9,7791,6422
134796,test,18834,40,2016-03-31 17:55:17,Instrumental,"[267, 1235]",2,9038,7984
134797,test,18834,40,2016-03-31 17:55:18,Instrumental,"[267, 1235]",9,12069,10182
134801,training,21533,27,2016-03-31 13:59:23,Electronic,"[286, 296, 468]",1,25112,20996
134823,training,14456,16,2016-04-02 09:34:18,Hip-Hop,[21],8,4364,3422
134824,training,14456,16,2016-04-02 09:34:19,Hip-Hop,[21],3,3749,3033
134825,training,3593,59,2016-04-02 09:34:20,Hip-Hop,[21],2,4407,3841
134826,training,3593,59,2016-04-02 09:34:21,Hip-Hop,[21],3,3899,3493
134827,training,3593,59,2016-04-02 09:34:23,Hip-Hop,[21],6,6520,5310
134918,training,19607,4,2016-04-06 18:15:27,International,"[2, 102, 1032]",0,1445,1123
134919,training,19607,4,2016-04-06 18:15:36,International,"[2, 102, 1032]",1,681,468
134922,training,19607,4,2016-04-06 18:17:04,International,"[2, 102, 1032]",0,774,464
134923,training,19607,4,2016-04-06 18:17:38,International,"[2, 102, 1032]",1,668,455
134928,training,19607,4,2016-04-06 22:35:54,International,"[2, 102, 1032]",4,1689,1328
134929,training,19607,4,2016-04-06 22:36:03,International,"[2, 102, 1032]",3,1154,849
134930,training,19607,4,2016-04-06 22:36:13,International,"[2, 102, 1032]",0,911,636
134931,training,19607,4,2016-04-06 22:36:23,International,"[2, 102, 1032]",1,998,705
134932,training,19607,4,2016-04-06 22:36:38,International,"[2, 102, 1032]",2,1240,912
134933,training,19607,4,2016-04-06 22:36:51,International,"[2, 102, 1032]",1,1117,811
134934,training,19607,4,2016-04-06 22:37:02,International,"[2, 102, 1032]",1,814,561
134935,training,19607,4,2016-04-06 22:37:13,International,"[2, 102, 1032]",2,1055,764
134936,training,19607,4,2016-04-06 22:37:25,International,"[2, 102, 1032]",6,2593,2036
134937,training,19607,4,2016-04-06 22:37:38,International,"[2, 102, 1032]",3,1041,758
134938,training,19607,4,2016-04-06 22:37:49,International,"[2, 102, 1032]",1,1287,992
134939,training,19607,4,2016-04-06 22:38:08,International,"[2, 102, 1032]",1,1211,951
134940,training,19607,4,2016-04-06 22:38:25,International,"[2, 102, 1032]",2,1054,750
134941,training,19607,4,2016-04-06 22:38:38,International,"[2, 102, 1032]",4,1727,1307
134942,training,19607,4,2016-04-06 22:38:48,International,"[2, 102, 1032]",2,2197,1719
134943,training,19607,4,2016-04-06 22:45:33,International,"[2, 102, 1032]",2,880,557
134947,training,19607,4,2016-04-06 23:08:14,International,"[2, 102, 1032]",1,964,656
134948,training,19607,4,2016-04-06 23:08:26,International,"[2, 102, 1032]",1,1093,768
134949,training,19607,4,2016-04-06 23:08:40,International,"[2, 102, 1032]",1,978,664
134950,training,19607,4,2016-04-06 23:08:55,International,"[2, 102, 1032]",2,1242,891
134951,training,19607,4,2016-04-06 23:09:07,International,"[2, 102, 1032]",1,1204,882
134952,training,19607,4,2016-04-06 23:09:24,International,"[2, 102, 1032]",3,1580,1133
134956,training,19607,4,2016-04-06 23:06:45,International,"[2, 1032]",2,610,472
134959,training,19607,4,2016-04-06 23:16:15,International,"[2, 1032]",1,1751,1469
134962,training,19607,4,2016-04-06 23:17:04,International,"[2, 1032]",2,1053,754
134979,training,21934,1,2016-04-08 04:41:55,Folk,[17],1,4269,730
134981,training,21934,1,2016-04-08 04:41:57,Folk,[17],0,774,699
135010,training,21937,1,2016-04-08 08:22:41,Folk,[17],2,1211,1017
135028,training,21940,2,2016-04-08 08:58:04,Folk,[103],0,1010,796
135039,training,21940,2,2016-04-08 09:20:25,Folk,[103],0,3704,436
135043,training,21940,2,2016-04-08 09:20:30,Folk,[103],1,1056,914
135044,training,21940,2,2016-04-08 09:20:32,Folk,[103],0,1755,1514
135054,training,20635,2,2016-04-08 12:10:10,Experimental,[38],1,1380,1101
135089,training,21941,2,2016-04-08 15:25:45,Experimental,"[38, 47]",1,2121,1730
135091,training,21941,2,2016-04-08 15:25:49,Experimental,"[38, 47]",3,4135,768
